Movie,Top Genre,Top Percentage,All Genres
Black Christmas_ The Night Billy Came Home,,0.0,
Blackened,,0.0,
Blade_ Trinity,Action,22.15568862275449,"Action: 22.16%, Sci-Fi: 14.37%, Horror: 12.57%, Thriller: 11.38%, Fantasy: 9.58%, Drama: 7.19%, Crime: 7.19%, Comedy: 6.59%, Romance: 2.99%, Mystery: 2.40%, Adventure: 2.40%, War: 1.20%"
Blair Witch,Horror,21.14695340501792,"Horror: 21.15%, Thriller: 19.00%, Mystery: 12.90%, Drama: 8.24%, Action: 8.24%, Comedy: 6.09%, Romance: 5.02%, Sci-Fi: 5.02%, Crime: 4.30%, Fantasy: 3.23%, War: 3.23%, Adventure: 2.87%, Music: 0.36%, Animation: 0.36%"
Blind,,0.0,
Blokád,Thriller,15.0,"Thriller: 15.00%, Drama: 12.50%, Comedy: 12.50%, Horror: 10.00%, Crime: 10.00%, Romance: 10.00%, Action: 7.50%, Sci-Fi: 7.50%, Mystery: 7.50%, War: 2.50%, Music: 2.50%, Fantasy: 2.50%"
Blood Red,Horror,17.857142857142858,"Horror: 17.86%, Thriller: 17.14%, Action: 15.71%, Sci-Fi: 9.29%, Mystery: 7.86%, Drama: 6.43%, Romance: 6.43%, Comedy: 5.71%, Crime: 4.29%, Fantasy: 2.86%, Adventure: 2.86%, Music: 2.86%, Animation: 0.71%"
BloodRayne II_ Deliverance,Horror,15.789473684210526,"Horror: 15.79%, Action: 15.20%, Comedy: 14.62%, Sci-Fi: 9.94%, Thriller: 9.36%, Drama: 8.19%, Fantasy: 7.60%, Mystery: 5.26%, Romance: 3.51%, Adventure: 2.92%, Crime: 2.34%, Music: 2.34%, War: 2.34%, Animation: 0.58%"
BloodRayne,Action,21.022727272727273,"Action: 21.02%, Thriller: 19.32%, Horror: 12.50%, Sci-Fi: 9.09%, Fantasy: 7.95%, Mystery: 7.95%, Adventure: 6.82%, Crime: 5.68%, Drama: 3.41%, Comedy: 3.41%, Animation: 1.14%, War: 1.14%, Romance: 0.57%"
BloodRayne_ The Third Reich,,0.0,
Bloodsport,Action,20.491803278688526,"Action: 20.49%, Thriller: 14.75%, Sci-Fi: 13.93%, Comedy: 9.84%, Horror: 7.38%, Sport: 7.38%, Drama: 6.56%, Adventure: 4.92%, Fantasy: 4.92%, Mystery: 4.92%, Music: 2.46%, Romance: 1.64%, Musical: 0.82%"
Blue Collar Comedy Tour Rides Again,Horror,16.666666666666664,"Horror: 16.67%, Thriller: 16.67%, Mystery: 16.67%, Music: 8.33%, Romance: 8.33%, Drama: 8.33%, Action: 8.33%, Adventure: 8.33%, Sci-Fi: 8.33%"
Blue Collar Comedy Tour_ The Movie,,0.0,
Blue Collar,,0.0,
Bodyguard,,0.0,
Bones,,0.0,
Boogey-Man,Horror,22.064056939501782,"Horror: 22.06%, Thriller: 18.51%, Adventure: 10.32%, Drama: 9.96%, Action: 8.90%, Fantasy: 7.83%, Mystery: 7.47%, Comedy: 6.05%, Romance: 2.49%, Crime: 1.78%, Music: 1.42%, War: 1.42%, Sci-Fi: 1.07%, Animation: 0.71%"
Boogeyman 2,,0.0,
Boogeyman 3,Thriller,17.543859649122805,"Thriller: 17.54%, Mystery: 14.04%, Horror: 14.04%, Comedy: 8.77%, Fantasy: 7.02%, Romance: 7.02%, Drama: 7.02%, Crime: 5.26%, Sci-Fi: 5.26%, Animation: 3.51%, Adventure: 3.51%, Action: 3.51%, Music: 1.75%, Musical: 1.75%"
