Movie,Top Genre,Top Percentage,All Genres
Beetlejuice Beetlejuice,Drama,78.43137254901961,"Drama: 78.43%, Adventure: 25.49%, Mystery: 21.57%, Thriller: 19.61%, Comedy: 17.65%, Sci-Fi: 17.65%, Fantasy: 13.73%, Family: 13.73%, Animation: 11.76%, Crime: 7.84%, Romance: 7.84%, Action: 5.88%, Music: 3.92%, Biography: 3.92%, Musical: 3.92%, War: 1.96%, Horror: 1.96%"
Beetlejuice,Drama,78.43137254901961,"Drama: 78.43%, Adventure: 25.49%, Mystery: 21.57%, Thriller: 19.61%, Comedy: 17.65%, Sci-Fi: 17.65%, Fantasy: 13.73%, Family: 13.73%, Animation: 11.76%, Crime: 7.84%, Romance: 7.84%, Action: 5.88%, Music: 3.92%, Biography: 3.92%, Musical: 3.92%, War: 1.96%, Horror: 1.96%"
Before Midnight,Drama,66.66666666666666,"Drama: 66.67%, Adventure: 40.00%, Comedy: 33.33%, Fantasy: 20.00%, Animation: 20.00%, Action: 20.00%, Sci-Fi: 20.00%, Family: 13.33%, Crime: 13.33%, War: 6.67%, Mystery: 6.67%, Horror: 6.67%, Thriller: 6.67%"
Before Sunrise,Drama,84.48275862068965,"Drama: 84.48%, Adventure: 15.52%, Fantasy: 13.79%, Mystery: 12.07%, Thriller: 10.34%, Comedy: 10.34%, Family: 10.34%, Animation: 8.62%, Crime: 6.90%, Romance: 6.90%, Sci-Fi: 6.90%, Action: 5.17%, War: 5.17%, Musical: 3.45%, Horror: 3.45%, Music: 1.72%"
Before Sunset,Drama,84.0909090909091,"Drama: 84.09%, Thriller: 22.73%, Adventure: 11.36%, Mystery: 11.36%, Crime: 9.09%, Romance: 9.09%, Action: 9.09%, Fantasy: 9.09%, Animation: 9.09%, Family: 6.82%, Comedy: 4.55%, Sci-Fi: 4.55%, War: 2.27%, Musical: 2.27%, Horror: 2.27%, Short: 2.27%, Music: 2.27%"
Ben-Hur,Drama,79.3103448275862,"Drama: 79.31%, Adventure: 44.83%, Family: 13.79%, Fantasy: 12.07%, Comedy: 10.34%, Mystery: 10.34%, Action: 10.34%, Animation: 8.62%, Sport: 6.90%, Thriller: 5.17%, War: 5.17%, Sci-Fi: 5.17%, Romance: 3.45%, Horror: 3.45%, Crime: 1.72%"
Bicycle Thieves,Drama,74.28571428571429,"Drama: 74.29%, Comedy: 25.71%, Adventure: 25.71%, Fantasy: 20.00%, Thriller: 17.14%, Animation: 14.29%, Family: 14.29%, Crime: 5.71%, Sci-Fi: 5.71%, Biography: 2.86%, Sport: 2.86%, Action: 2.86%"
Birdman or (The Unexpected Virtue of Ignorance),Drama,73.33333333333333,"Drama: 73.33%, Adventure: 24.00%, Thriller: 17.33%, Fantasy: 17.33%, Comedy: 16.00%, Family: 14.67%, Animation: 13.33%, Mystery: 13.33%, Action: 10.67%, Sci-Fi: 8.00%, Romance: 8.00%, Musical: 4.00%, Music: 4.00%, Crime: 2.67%, War: 2.67%, Biography: 2.67%, Horror: 1.33%, Short: 1.33%"
Biutiful,Drama,83.72093023255815,"Drama: 83.72%, Thriller: 20.93%, Adventure: 16.28%, Action: 9.30%, Sci-Fi: 9.30%, Comedy: 9.30%, War: 9.30%, Animation: 6.98%, Mystery: 6.98%, Crime: 6.98%, Fantasy: 4.65%, Family: 4.65%, Romance: 2.33%, Horror: 2.33%"
Black Panther,Drama,73.84615384615385,"Drama: 73.85%, Action: 21.54%, Adventure: 20.00%, Mystery: 15.38%, Thriller: 13.85%, Sci-Fi: 10.77%, Comedy: 10.77%, War: 9.23%, Crime: 6.15%, Romance: 6.15%, Horror: 4.62%, Fantasy: 4.62%, Biography: 3.08%, Family: 3.08%, Film-Noir: 1.54%, Animation: 1.54%, Western: 1.54%, Music: 1.54%"
