Movie,Top Genre,Top Percentage,All Genres
Birdman or (The Unexpected Virtue of Ignorance),Drama,26.61596958174905,"Drama: 26.62%, Comedy: 9.89%, Adventure: 9.89%, Fantasy: 7.98%, Thriller: 7.60%, Family: 7.60%, Animation: 6.84%, Mystery: 5.70%, Action: 4.18%, Sci-Fi: 3.04%, War: 1.90%, Romance: 1.90%, Music: 1.90%, Horror: 1.90%, Musical: 1.14%, Biography: 0.76%, Crime: 0.76%, Short: 0.38%"
Biutiful,Drama,25.13368983957219,"Drama: 25.13%, Thriller: 12.30%, Comedy: 9.63%, Adventure: 9.09%, Fantasy: 8.56%, Action: 8.02%, Animation: 4.81%, Sci-Fi: 4.28%, Family: 4.28%, War: 3.74%, Mystery: 3.21%, Crime: 3.21%, Horror: 1.60%, Romance: 1.07%, Music: 0.53%, Musical: 0.53%"
Black Panther,Drama,23.728813559322035,"Drama: 23.73%, Action: 16.27%, Adventure: 12.88%, Sci-Fi: 12.20%, Thriller: 7.46%, Fantasy: 5.76%, Comedy: 5.42%, Mystery: 3.73%, Horror: 2.37%, Music: 2.03%, War: 2.03%, Crime: 2.03%, Romance: 1.36%, Family: 1.02%, Biography: 0.68%, Western: 0.34%, Film-Noir: 0.34%, Animation: 0.34%"
Black Swan,Drama,29.509906152241918,"Drama: 29.51%, Action: 9.59%, Comedy: 9.18%, Adventure: 9.07%, Thriller: 8.24%, Sci-Fi: 6.05%, Crime: 5.21%, Fantasy: 3.86%, Family: 3.55%, Mystery: 3.13%, Animation: 2.92%, Music: 2.50%, Romance: 2.50%, Biography: 1.46%, Musical: 1.36%, Horror: 1.04%, War: 0.52%, Sport: 0.21%, Short: 0.10%"
Blade Runner 2049,Drama,28.524590163934427,"Drama: 28.52%, Sci-Fi: 10.82%, Action: 9.51%, Thriller: 8.52%, Comedy: 8.52%, Adventure: 7.54%, Fantasy: 6.23%, Animation: 5.57%, Family: 5.57%, Romance: 2.95%, Mystery: 2.95%, Horror: 1.31%, Crime: 0.98%, War: 0.98%"
Blade Runner,Drama,26.6304347826087,"Drama: 26.63%, Thriller: 10.87%, Sci-Fi: 9.24%, Adventure: 9.24%, Animation: 6.52%, Family: 6.52%, Action: 5.43%, Comedy: 5.43%, Romance: 4.35%, Fantasy: 3.80%, Mystery: 3.80%, Crime: 2.72%, War: 2.72%, Horror: 1.63%, Biography: 0.54%, History: 0.54%"
Blue Velvet,Drama,33.06666666666666,"Drama: 33.07%, Thriller: 13.33%, Comedy: 9.07%, Fantasy: 6.40%, Adventure: 6.13%, Romance: 5.60%, Crime: 4.80%, Action: 4.53%, Family: 3.47%, Animation: 3.20%, Mystery: 2.93%, Horror: 2.40%, Sci-Fi: 2.13%, War: 1.87%, Musical: 0.53%, Music: 0.53%"
Boats Out of Watermelon Rinds,,0.0,
Born on the Fourth of July,Drama,33.43465045592705,"Drama: 33.43%, Comedy: 9.12%, Adventure: 8.81%, Action: 7.60%, Thriller: 6.99%, Fantasy: 5.78%, Sci-Fi: 5.17%, Crime: 3.95%, Family: 3.65%, Animation: 3.04%, Horror: 2.74%, Romance: 2.43%, War: 2.43%, Mystery: 2.13%, Music: 0.91%, Sport: 0.61%, Biography: 0.30%, History: 0.30%, Musical: 0.30%, Short: 0.30%"
Boyhood,Drama,24.251497005988025,"Drama: 24.25%, Comedy: 12.57%, Adventure: 10.18%, Thriller: 7.19%, Action: 6.89%, Sci-Fi: 5.99%, Horror: 5.69%, Fantasy: 5.39%, Animation: 4.79%, Family: 4.49%, Mystery: 3.59%, Crime: 3.29%, Romance: 2.10%, War: 1.50%, Biography: 1.20%, Sport: 0.60%, Short: 0.30%"
